# reward	DS0	DS1	DS2	DS3	_DS4	Rft	Casualty	Cost	Resilce	CarbnEm	Enbbd
398.72916999505736	209.0	102.0	108.0	38.0	17.0	3480154.6778082927	44.0	2309466.8438774515	86416.26231994662	32296.67021585132	99999.7417078149
401.5919825504558	189.0	123.0	118.0	32.0	12.0	3519881.57783279	25.0	2038015.5127208224	81587.77231777992	30826.237871990867	81447.78719762275
402.00873065324885	214.0	117.0	94.0	31.0	18.0	3488960.2189782974	33.0	1987069.353489678	78047.14671614487	26973.916013712907	83417.02438024204
402.79869787914424	198.0	128.0	91.0	47.0	10.0	3464670.237168609	13.0	2083709.2438372883	78373.28617298484	28317.52528310195	87562.9982129207
400.61317224936073	200.0	112.0	116.0	30.0	16.0	3560607.741606365	28.0	2186953.463016633	82470.39804353868	30833.91440572036	89086.58190270465
402.77697842929484	211.0	108.0	106.0	36.0	13.0	3488598.6763959536	42.0	2025373.871778636	73738.65173841943	27476.557192568394	83136.68646138461
396.7805730587181	195.0	114.0	104.0	40.0	21.0	3589065.5001883022	71.0	2125205.28147816	84913.96935480989	34271.85508894661	91438.31742060257
403.40987307026114	221.0	98.0	109.0	35.0	11.0	3504083.151770602	26.0	1844464.485566908	76306.18525424038	26168.585406586728	77529.97405352825
401.2770298344963	201.0	111.0	108.0	40.0	14.0	3472859.290645773	27.0	2103269.613963967	79114.81632485037	28601.96531136799	88484.60315885875
401.22335085425806	212.0	112.0	102.0	36.0	12.0	3492045.785005061	21.0	1993556.4739857833	74800.10243522	31514.177119720818	87082.66942906869
403.35601850809655	219.0	120.0	78.0	44.0	13.0	3443688.73509359	23.0	1865082.6371687565	77091.63559047332	26466.942808414362	80612.51140943366
402.03608839109046	198.0	114.0	106.0	47.0	9.0	3450304.5287968623	39.0	2090437.6418393594	78210.71909429586	28961.508851649924	85264.41041778469
404.51519448013096	199.0	115.0	111.0	38.0	11.0	3417115.8656427613	10.0	1887749.3308623806	72646.41052331362	26099.31656804948	80507.97571937751
399.6329588272253	207.0	101.0	116.0	33.0	17.0	3509996.820520213	50.0	2200609.5498299254	80835.25688296958	30399.689672099266	88880.97415312797
399.37738554107216	201.0	101.0	118.0	41.0	13.0	3497017.908263848	13.0	2117060.569729247	82111.91481902343	29867.97079727671	86917.99700426964
402.3258958408001	212.0	112.0	100.0	35.0	15.0	3462121.606402158	40.0	1961334.5667341324	79248.68200349383	29276.94873548437	84772.18953404561
403.8388981368978	211.0	111.0	91.0	49.0	12.0	3456844.270497301	16.0	1965527.957688081	74737.84775560853	27850.42869048564	85467.9419033103
399.5102442597612	201.0	120.0	98.0	40.0	15.0	3390867.366301966	23.0	2060141.717039301	78169.66818778944	29468.44100663284	85038.00060652962
404.9602888934715	224.0	107.0	101.0	30.0	12.0	3511441.765704932	21.0	1735499.5295659495	73433.73385552499	25074.990967925674	72620.56802395152
406.0666768091065	217.0	115.0	97.0	34.0	11.0	3428164.0597807956	28.0	1919044.1358281905	69379.54642711535	26677.186873729603	80454.1766668974
399.4495833816396	206.0	105.0	95.0	55.0	13.0	3472102.1757458523	18.0	2391351.8395705028	79322.50422198292	34650.174572984455	97870.67509124652
404.491599652854	207.0	118.0	101.0	39.0	9.0	3510809.4801138937	8.0	1743282.1507381038	75128.47914193748	29741.806164213518	78698.05513564566
401.3264133656484	197.0	123.0	101.0	39.0	14.0	3503607.1731389533	18.0	1998130.4949984683	77420.52619264701	28425.026418855035	84824.53515120881
404.23880594007784	210.0	118.0	99.0	35.0	12.0	3469820.684330969	15.0	1705222.9834713235	71749.39025800455	27985.75282564098	74831.59788916077
401.6031106160788	194.0	110.0	117.0	43.0	10.0	3588078.1928994413	18.0	2421920.867310873	76914.60049535592	27479.280653874237	95700.3462124277
403.7995652525942	214.0	97.0	118.0	37.0	8.0	3441653.4675510656	11.0	1891171.8374362956	74487.82794708411	25829.68144816322	77511.27600986944
406.2572565940884	213.0	110.0	113.0	29.0	9.0	3491712.7032503015	25.0	1773039.1042638556	74978.81257210049	24112.152469366374	76793.02606830212
402.7318818159987	211.0	94.0	119.0	40.0	10.0	3462594.463675268	16.0	1943424.389963817	78137.30337196577	29561.82328115885	81843.56644161271
404.06722557412775	209.0	110.0	115.0	28.0	12.0	3462386.80924834	29.0	2038609.0182891418	75830.59417622845	24799.1369715241	82647.46763977947
396.68852050547264	216.0	111.0	83.0	41.0	23.0	3437316.3578820257	30.0	2298462.879668841	83494.54601074265	38343.47603540242	94713.26789079374
402.92075941632817	224.0	103.0	102.0	31.0	14.0	3556735.5990268774	16.0	1812718.1494597443	79148.82085038899	24272.030686391245	77897.8282730761
396.8787150308666	197.0	121.0	101.0	37.0	18.0	3547016.1306073144	48.0	2312838.6040506754	86856.00894706354	31483.143764365686	97340.03091202707
405.38311146285014	206.0	113.0	119.0	26.0	10.0	3501464.789687638	20.0	1797044.1455070707	75489.03914914458	22102.831747083826	72187.74932119313
397.74935077201826	191.0	114.0	118.0	34.0	17.0	3587668.1302921036	20.0	2302051.6616218016	82807.4988041155	30075.96411085258	92410.24174078164
399.7049007627958	200.0	127.0	93.0	38.0	16.0	3479236.475087776	26.0	2248053.1926934407	80237.9810100724	34623.25588457046	92159.92451295917
403.4845851018106	200.0	127.0	102.0	34.0	11.0	3373460.5420208825	20.0	1970072.0762799624	78918.55989693507	27439.01541221863	86490.76084491612
399.6110479020209	202.0	111.0	102.0	43.0	16.0	3577027.669365053	33.0	2114962.2242068546	78094.96139050764	29198.56150890121	88672.94894068911
400.9280618282796	199.0	129.0	96.0	34.0	16.0	3520533.0031144787	45.0	2100858.0793088907	79279.33927005492	34070.63173844987	88582.51581813401
400.3121720077062	210.0	109.0	100.0	37.0	18.0	3464142.75535842	45.0	2476609.0970232314	78031.97259272754	40757.038773940876	103057.61779340036
403.8843052807824	205.0	115.0	104.0	39.0	11.0	3413442.3809611057	13.0	1866602.242845699	75110.68334306765	26257.93618339989	76951.94887573588
401.3802405067282	209.0	112.0	100.0	40.0	13.0	3537100.4242619323	43.0	2022483.2269044349	82352.85865604435	26202.17252726207	84168.85276457306
406.497088488678	223.0	110.0	99.0	35.0	7.0	3488743.383079517	18.0	1490444.776476591	75708.11887240733	21385.18033227513	65327.387347798045
404.6621993614794	217.0	111.0	101.0	32.0	13.0	3425591.8097301302	15.0	1771722.6097088454	73406.34178656666	27420.28337225585	75065.4781290562
406.82750499713984	217.0	107.0	104.0	39.0	7.0	3445929.1165824616	20.0	1831092.1959410864	71002.68915532192	22653.372975909082	78805.68113367251
401.9386029829742	202.0	120.0	99.0	40.0	13.0	3513952.9958780133	15.0	1994368.9855694706	76791.20713913419	29838.393513204086	82948.3268413608
401.03714667401243	212.0	98.0	99.0	54.0	11.0	3445156.9488603473	10.0	2100243.891979508	82594.47335835444	26718.68733474428	89141.02418151368
400.1639332189727	206.0	99.0	108.0	48.0	13.0	3525095.0997640565	32.0	2218652.4701957	82022.3003990858	32497.879565514253	90609.25888762897
402.75339348630536	220.0	113.0	85.0	44.0	12.0	3499673.896545583	23.0	2266114.7956115725	77085.7586018346	34190.27856772196	93583.99174386359
404.45813749464065	213.0	109.0	102.0	40.0	10.0	3485480.073059767	19.0	1882066.0087540632	78356.19602143293	26847.1768701554	80536.5763490363
402.8902681363405	226.0	114.0	84.0	38.0	12.0	3478494.558161755	19.0	1982726.7336377178	75371.25210265265	34151.366119892795	82751.27294159232
407.04070347040783	213.0	125.0	93.0	32.0	11.0	3463632.4831957608	11.0	1869567.0968982563	72255.89488610551	25158.079993352476	75861.30915724329
401.1085105678077	201.0	114.0	105.0	39.0	15.0	3625957.4160479843	35.0	2266805.2571855104	78113.09240378582	28176.110397907098	90308.22917761144
403.1387879149243	205.0	123.0	98.0	35.0	13.0	3482882.8982163467	14.0	1951436.9226304016	76124.94108641695	30568.543493723817	82902.37894091554
405.5167991410772	204.0	123.0	106.0	32.0	9.0	3620542.773603438	15.0	1789278.6474242376	76626.6058765501	27407.752674406027	74321.27701135565
407.20395105731467	214.0	118.0	104.0	28.0	10.0	3575268.6037345543	8.0	1794204.598100379	72204.15567397547	26231.072320094034	79157.93544915164
401.72279046368044	204.0	111.0	113.0	33.0	13.0	3570740.9175595557	19.0	2079853.8339311099	78572.53685167909	24948.15660665569	83500.8599615217
408.244841512067	229.0	112.0	94.0	32.0	7.0	3497161.3586516953	8.0	1536709.2005938925	70949.26181432829	19652.36734795943	68089.66987794818
396.2752312749708	214.0	92.0	102.0	47.0	19.0	3451046.6868849583	24.0	2420374.530826432	84690.42572513214	38376.1094787563	99451.3399110963
