# reward	DS0	DS1	DS2	DS3	_DS4	Rft	Casualty	Cost	Resilce	CarbnEm	Enbbd
372.65169228696567	154.0	96.0	128.0	59.0	37.0	4883407.460884978	59.0	3884439.4915177654	98642.7771937956	58834.736869513676	163373.3057172674
370.0028057620133	171.0	89.0	118.0	49.0	47.0	5714165.18163152	92.0	4181148.492321342	98460.39387217905	66404.85233890286	168190.4957366411
364.22486576091853	146.0	99.0	122.0	56.0	51.0	5047944.946972245	86.0	4148124.416005674	108102.80626435098	66960.5100533855	168902.50670343018
369.17511448946794	167.0	93.0	111.0	62.0	41.0	5313592.911890152	71.0	3916779.909056469	100860.50627938667	63599.86813231806	158458.37351742305
373.62524383385926	173.0	95.0	120.0	49.0	37.0	5874133.361231929	68.0	3394784.4202131904	95864.58925222149	58013.603189631904	141610.63086223428
370.0553943674311	157.0	108.0	113.0	57.0	39.0	5539179.049184604	62.0	3719354.360753645	97976.3863539497	65375.227530794284	151861.92538180604
370.70611569343305	168.0	98.0	115.0	53.0	40.0	6004709.668629978	60.0	3592962.765804232	98367.04048075815	55621.09830818645	150189.50748572976
370.78964901414986	153.0	97.0	122.0	66.0	36.0	4559898.028531589	82.0	3779508.9411642486	101450.0752863741	61432.25100664211	150176.5949221284
370.6297449882558	163.0	103.0	112.0	55.0	41.0	5135196.089409456	128.0	3893702.6060570697	97558.50609594984	59317.33525072565	158121.87142128585
370.01692373472406	159.0	103.0	105.0	62.0	45.0	4932101.833710632	86.0	4125143.1514899167	100047.40584185734	60512.36857772076	171164.42029504734
373.7497659414304	150.0	106.0	121.0	60.0	37.0	5139139.752823662	82.0	3614418.496017766	103810.55658255922	51307.12791490489	149184.08241316024
371.3789146411374	148.0	102.0	127.0	55.0	42.0	4548938.960998809	88.0	4245893.258925064	102810.25055257701	55593.6369742402	176968.01848353352
369.30584221215395	150.0	106.0	111.0	69.0	38.0	5182627.641352374	78.0	4256256.761072257	101537.3309049325	74945.89404177079	173877.3629298393
366.04103438302275	157.0	84.0	121.0	68.0	44.0	4951887.656585288	62.0	4117698.1023885123	107747.45436611654	62117.13113007637	164456.52923552244
370.5977823184809	155.0	98.0	117.0	58.0	46.0	4974848.660126224	104.0	3784253.8680791217	98260.9473119799	57502.15070330433	156824.524341879
369.9609785151377	168.0	97.0	113.0	54.0	42.0	5426757.621998923	86.0	3858791.2294600653	100403.7473495632	56499.62169782678	157325.67329362998
371.7141195284383	159.0	97.0	115.0	59.0	44.0	5056358.378432151	80.0	4414857.369185394	100396.21595844347	70306.04015484644	174550.2739125194
372.0209185743076	163.0	107.0	116.0	47.0	41.0	5376560.570559072	83.0	3544057.9414755544	100355.95170163721	54078.39546795016	142113.18694473978
371.2545078368039	165.0	104.0	112.0	54.0	39.0	5186975.33069182	82.0	3757580.3662275737	99784.27904020059	65405.35478614081	157712.94141399857
368.3555748285547	155.0	98.0	123.0	54.0	44.0	5058570.054956164	126.0	4051926.451057231	106337.90150594874	58442.95417613738	160404.18278466054
379.24411065034315	174.0	110.0	109.0	48.0	33.0	4965264.060586726	96.0	3202598.7360029463	91677.70707672849	53245.593926093396	132854.1994407069
372.2623246322243	160.0	104.0	111.0	60.0	39.0	5254635.444748646	77.0	3598777.135458492	102362.7033551438	51159.34619636798	144644.04461294378
373.49725855847544	182.0	96.0	103.0	52.0	41.0	5070836.639686614	74.0	3213812.600239371	97559.96962969578	55734.88364542967	139034.96415966746
369.47494873364616	135.0	107.0	129.0	57.0	46.0	4807456.384982066	58.0	4244396.02693789	105655.08346730699	60250.03142103033	169877.81193679804
